date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,region_group,futures_implied_basis_next_imm,futures_implied_basis_fixed_3m,futures_implied_basis_next_imm_bps,futures_implied_basis_fixed_3m_bps,basis_maturity_assumption_spread_bps,futures_premium_next_imm_pct_ann,futures_premium_fixed_3m_pct_ann,dks_forward_premium_3m_pct_ann,premium_gap_next_imm_pct_ann,premium_gap_fixed_3m_pct_ann
2013-01-31,12.7344,12.73885308,0.0003496277154,0.03496888422,MXN,6M=F,0.0007,0.0486,2013-03-20,0.1315068493,-0.0479,Emerging markets,0.006648805798,0.01232462772,66.48805798,123.2462772,-56.75821918,0.2658627419,0.1398510862,3.4290061,-3.163143358,-3.289155014
2013-01-31,1.190901512,1.194743113,0.003220599888,0.3225791592,NZD,6N=F,0.0007,0.0266,2013-03-20,0.1315068493,-0.0259,Advanced economies,0.006626627285,0.009695599888,66.26627285,96.95599888,-30.68972603,2.448997832,1.288239955,2.3469937,0.1020041318,-1.058753745
2013-01-31,8.952,8.948545923,-0.0003859185873,-0.03858441303,ZAR,6Z=F,0.0007,0.05056153846,2013-03-20,0.1315068493,-0.04986153846,Emerging markets,0.006171215238,0.01207946603,61.71215238,120.7946603,-59.0825079,-0.2934589258,-0.1543674349,4.9373312,-5.230790126,-5.091698635
2013-02-28,0.9764671419,0.9796238298,0.003227549909,0.3232764057,AUD,6A=F,0.001,0.0294,2013-03-20,0.05479452055,-0.0284,Advanced economies,0.004783714293,0.01032754991,47.83714293,103.2754991,-55.43835616,5.890278584,1.291019964,2.734091,3.156187584,-1.443071036
2013-02-28,1.9767,1.975308549,-0.0007041741394,-0.0703926267,BRL,6L=F,0.001,0.0698,2013-03-20,0.05479452055,-0.0688,Emerging markets,0.003065688874,0.01649582586,30.65688874,164.9582586,-134.3013699,-1.285117804,-0.2816696558,4.5234947,-5.808612504,-4.805164356
2013-02-28,1.0286,1.03060907,0.00195130323,0.1953208261,CAD,6C=F,0.001,0.009475,2013-03-20,0.05479452055,-0.008475,Advanced economies,0.002415686791,0.00407005323,24.15686791,40.7005323,-16.54366438,3.561128395,0.780521292,0.81488359,2.746244805,-0.034362298
2013-02-28,0.9336,0.9365926509,0.00320036919,0.3205495839,CHF,6S=F,0.001,-0.0006342386667,2013-03-20,0.05479452055,0.001634238667,Advanced economies,0.003110821866,0.002791809524,31.10821866,27.91809524,3.190123425,5.840673772,1.280147676,-0.4120729,6.252746672,1.692220576
2013-02-28,0.7645844484,0.7654037751,0.001071023652,0.1071597403,EUR,6E=F,0.001,0.0022335,2013-03-20,0.05479452055,-0.0012335,Advanced economies,0.001138612693,0.001379398652,11.38612693,13.79398652,-2.407859589,1.954618165,0.4284094608,-0.21025987,2.164878035,0.6386693308
2013-02-28,0.6582411796,0.6591088878,0.001317354209,0.1318222301,GBP,6B=F,0.001,0.0050988,2013-03-20,0.05479452055,-0.0040988,Advanced economies,0.00154194599,0.002342054209,15.4194599,23.42054209,-8.001082192,2.404171431,0.5269416836,0.20541173,2.198759701,0.3215299536
2013-02-28,92.36,92.67840818,0.003441539476,0.3447468373,JPY,6J=F,0.001,0.0026909,2013-03-20,0.05479452055,-0.0016909,Advanced economies,0.003534191531,0.003864264476,35.34191531,38.64264476,-3.300729452,6.280809543,1.37661579,-0.25333199,6.534141533,1.62994778
2013-02-28,12.7788,12.77547068,-0.0002605684965,-0.02605345514,MXN,6M=F,0.001,0.0482,2013-03-20,0.05479452055,-0.0472,Emerging markets,0.002325732873,0.0115394315,23.25732873,115.394315,-92.1369863,-0.4755375061,-0.1042273986,3.635437,-4.110974506,-3.739664399
2013-02-28,1.206854936,1.20977496,0.002416609221,0.2419531575,NZD,6N=F,0.001,0.0266,2013-03-20,0.05479452055,-0.0256,Advanced economies,0.003819348947,0.008816609221,38.19348947,88.16609221,-49.97260274,4.410311828,0.9666436884,2.4367006,1.973611228,-1.470056912
2013-02-28,8.9703,9.035464225,0.00723818316,0.7264442125,ZAR,6Z=F,0.001,0.0504,2013-03-20,0.05479452055,-0.0494,Emerging markets,0.009945032475,0.01958818316,99.45032475,195.8818316,-96.43150685,13.20968427,2.895273264,4.9876609,8.222023367,-2.092387636
2013-03-31,0.9607070804,0.9659035875,0.005394467905,0.5409044246,AUD,6A=F,0.0009,0.0305,2013-06-19,0.2191780822,-0.0296,Advanced economies,0.01188213914,0.01279446791,118.8213914,127.9446791,-9.123287671,2.461225982,2.157787162,2.7102604,-0.2490344184,-0.552473238
2013-03-31,2.021,2.008435392,-0.006236431475,-0.6217025299,BRL,6L=F,0.0009,0.0701,2013-06-19,0.2191780822,-0.0692,Emerging markets,0.008930691812,0.01106356852,89.30691812,110.6356852,-21.32876712,-2.84537186,-2.49457259,4.2646337,-7.11000556,-6.75920629
2013-03-31,1.0174,1.01822624,0.0008117793129,0.08121088949,CAD,6C=F,0.0009,0.009625,2013-06-19,0.2191780822,-0.008725,Advanced economies,0.00272410808,0.002993029313,27.2410808,29.93029313,-2.689212329,0.3703743115,0.3247117252,0.78553098,-0.4151566685,-0.4608192548
2013-03-31,0.949,0.9482268155,-0.0008150681037,-0.0814736026,CHF,6S=F,0.0009,-0.0005964073684,2013-06-19,0.2191780822,0.001496407368,Advanced economies,-0.001143047801,-0.001189169946,-11.43047801,-11.89169946,0.4612214492,-0.3718748223,-0.3260272415,-0.40752447,0.0356496477,0.08149722852
2013-03-31,0.7802746567,0.7798487121,-0.0005460395811,-0.05458905286,EUR,6E=F,0.0009,0.0020605,2013-06-19,0.2191780822,-0.0011605,Advanced economies,-0.0002916834167,-0.0002559145811,-2.916834167,-2.559145811,-0.3576883562,-0.2491305589,-0.2184158324,-0.28215602,0.03302546113,0.06374018756
2013-03-31,0.6581978543,0.659413124,0.001844656837,0.1846359263,GBP,6B=F,0.0009,0.0050688,2013-06-19,0.2191780822,-0.0041688,Advanced economies,0.002758366426,0.002886856837,27.58366426,28.86856837,-1.28490411,0.8416246818,0.7378627348,0.1788803,0.6627443818,0.5589824348
2013-03-31,94.16,94.0468338,-0.001202572878,-0.1201850077,JPY,6J=F,0.0009,0.0025,2013-06-19,0.2191780822,-0.0016,Advanced economies,-0.0008518879468,-0.0008025728783,-8.518879468,-8.025728783,-0.4931506849,-0.5486738756,-0.4810291512,-0.25839615,-0.2902777256,-0.2226330012
2013-03-31,12.3155,12.37240937,0.00461031134,0.4620955176,MXN,6M=F,0.0009,0.0449,2013-06-19,0.2191780822,-0.044,Emerging markets,0.01425414696,0.01561031134,142.5414696,156.1031134,-13.56164384,2.103454549,1.844124536,3.4350903,-1.331635751,-1.590965764
2013-03-31,1.196172249,1.20177867,0.004676018238,0.4686967871,NZD,6N=F,0.0009,0.0264,2013-06-19,0.2191780822,-0.0255,Advanced economies,0.01026505933,0.01105101824,102.6505933,110.5101824,-7.859589041,2.133433321,1.870407295,2.4111059,-0.277672579,-0.5406986048
2013-03-31,9.2275,9.233610305,0.0006619650905,0.06621842378,ZAR,6Z=F,0.0009,0.05045416667,2013-06-19,0.2191780822,-0.04955416667,Emerging markets,0.01152315231,0.01305050676,115.2315231,130.5050676,-15.27354452,0.3020215725,0.2647860362,4.9128008,-4.610779227,-4.648014764
2013-04-30,0.9641342075,0.9685229756,0.00454170112,0.4552030276,AUD,6A=F,0.0006,0.0302,2013-06-19,0.1369863014,-0.0296,Advanced economies,0.00859649564,0.01194170112,85.9649564,119.4170112,-33.45205479,3.315441817,1.816680448,2.7264488,0.5889930169,-0.909768352
2013-04-30,1.999,2.001601308,0.001300458765,0.1301304729,BRL,6L=F,0.0006,0.0723,2013-06-19,0.1369863014,-0.0717,Emerging markets,0.01112237657,0.01922545877,111.2237657,192.2545877,-81.03082192,0.9493348982,0.520183506,4.4028893,-3.453554402,-3.882705794
2013-04-30,1.0072,1.008674598,0.001462986185,0.1464056871,CAD,6C=F,0.0006,0.009825,2013-06-19,0.1369863014,-0.009225,Advanced economies,0.002726684815,0.003769236185,27.26684815,37.69236185,-10.4255137,1.067979915,0.585194474,0.81890625,0.2490736648,-0.233711776
2013-04-30,0.9298,0.9289363177,-0.0009293221367,-0.09288904506,CHF,6S=F,0.0006,-0.0006472533333,2013-06-19,0.1369863014,0.001247253333,Advanced economies,-0.001100178758,-0.00124113547,-11.00178758,-12.4113547,1.409567123,-0.6784051596,-0.3717288547,-0.47056755,-0.2078376096,0.09883869532
2013-04-30,0.7594167679,0.7595321483,0.0001519214001,0.01519329407,EUR,6E=F,0.0006,0.002089047619,2013-06-19,0.1369863014,-0.001489047619,Advanced economies,0.000355900526,0.0005241833049,3.55900526,5.241833049,-1.682827789,0.110902622,0.06076856004,-0.26446661,0.375369232,0.32523517
2013-04-30,0.6435420555,0.6440808857,0.0008369379908,0.08372883212,GBP,6B=F,0.0006,0.0050557,2013-06-19,0.1369863014,-0.0044557,Advanced economies,0.001447307854,0.001950862991,14.47307854,19.50862991,-5.03555137,0.6109647331,0.3347751963,0.1846191,0.4263456331,0.1501560963
2013-04-30,97.52,97.48488657,-0.0003601286965,-0.03600638579,JPY,6J=F,0.0006,0.0022818,2013-06-19,0.1369863014,-0.0016818,Advanced economies,-0.0001297451348,6.032130354e-05,-1.297451348,0.6032130354,-1.900664384,-0.2628939484,-0.1440514786,-0.24482983,-0.01806411839,0.1007783514
2013-04-30,12.1323,12.1543599,0.001816627809,0.1818278877,MXN,6M=F,0.0006,0.0434,2013-06-19,0.1369863014,-0.0428,Emerging markets,0.007679641508,0.01251662781,76.79641508,125.1662781,-48.36986301,1.3261383,0.7266511236,3.3995831,-2.0734448,-2.672931976
2013-04-30,1.165501166,1.170823104,0.004555829488,0.4566223057,NZD,6N=F,0.0006,0.0265,2013-06-19,0.1369863014,-0.0259,Advanced economies,0.008103774694,0.01103082949,81.03774694,110.3082949,-29.27054795,3.325755526,1.822331795,2.4358311,0.8899244255,-0.6134993048
2013-04-30,8.9741,8.988764189,0.001632723214,0.1634056833,ZAR,6Z=F,0.0006,0.05117826087,2013-06-19,0.1369863014,-0.05057826087,Emerging markets,0.008561252101,0.01427728843,85.61252101,142.7728843,-57.16036331,1.191887946,0.6530892856,4.8973589,-3.705470954,-4.244269614
2013-05-31,1.040799334,1.045806313,0.004799170784,0.4810705248,AUD,6A=F,0.0004,0.0282,2013-06-19,0.05205479452,-0.0278,Advanced economies,0.006246294071,0.01174917078,62.46294071,117.4917078,-55.02876712,9.219459664,1.919668314,2.7287982,6.490661464,-0.8091298864
2013-05-31,2.1217,2.131968918,0.004828273215,0.4839948109,BRL,6L=F,0.0004,0.0772,2013-06-19,0.05205479452,-0.0768,Emerging markets,0.008826081434,0.02402827322,88.26081434,240.2827322,-152.0219178,9.275366966,1.931309286,5.2078652,4.067501766,-3.276555914
2013-05-31,1.0337,1.037129205,0.003311917845,0.3317408305,CAD,6C=F,0.0004,0.00998,2013-06-19,0.05205479452,-0.00958,Advanced economies,0.003810602777,0.005706917845,38.10602777,57.06917845,-18.96315068,6.362368492,1.324767138,0.83180428,5.530564212,0.492962858
2013-05-31,0.9583,0.9595087598,0.001260563604,0.1261358449,CHF,6S=F,0.0004,-0.0005881175,2013-06-19,0.05205479452,0.0009881175,Advanced economies,0.001209127351,0.001013534229,12.09127351,10.13534229,1.955931216,2.421609029,0.5042254416,-0.39160326,2.813212289,0.8958287016
2013-05-31,0.7699414844,0.770237987,0.0003850234134,0.03850975445,EUR,6E=F,0.0004,0.002012272727,2013-06-19,0.05205479452,-0.001612272727,Advanced economies,0.000468949939,0.0007880915953,4.68949939,7.880915953,-3.191416563,0.7396502415,0.1540093654,-0.25088418,0.9905344215,0.4048935454
2013-05-31,0.6585446164,0.6587615254,0.0003293221325,0.0329376365,GBP,6B=F,0.0004,0.0050563,2013-06-19,0.05205479452,-0.0046563,Advanced economies,0.0005717048722,0.001493397133,5.717048722,14.93397133,-9.216922603,0.6326451493,0.131728853,0.2190907,0.4135544493,-0.087361847
2013-05-31,100.83,100.6643876,-0.001643841894,-0.1642491526,JPY,6J=F,0.0004,0.0022818,2013-06-19,0.05205479452,-0.0018818,Advanced economies,-0.001545885182,-0.001173391894,-15.45885182,-11.73391894,-3.724932877,-3.157906796,-0.6575367576,-0.20691849,-2.950988306,-0.4506182676
2013-05-31,12.7791,12.85347073,0.005802846694,0.5819715823,MXN,6M=F,0.0004,0.0432,2013-06-19,0.05205479452,-0.0428,Emerging markets,0.008030791899,0.01650284669,80.30791899,165.0284669,-84.72054795,11.14757391,2.321138678,3.0312107,8.116363212,-0.7100720224
2013-05-31,1.254233036,1.260557209,0.005029593222,0.5042262858,NZD,6N=F,0.0004,0.0264,2013-06-19,0.05205479452,-0.026,Advanced economies,0.006383017879,0.01152959322,63.83017879,115.2959322,-51.46575342,9.662113295,2.011837289,2.4824688,7.179644495,-0.4706315112
2013-05-31,10.068,10.1163382,0.004789683206,0.4801172074,ZAR,6Z=F,0.0004,0.05034230769,2013-06-19,0.05205479452,-0.04994230769,Emerging markets,0.007389419771,0.01727526013,73.89419771,172.7526013,-98.85840358,9.201233527,1.915873282,4.9188833,4.282350227,-3.003010018
2013-06-30,1.091107474,1.098056412,0.006348507259,0.6368701744,AUD,6A=F,0.0005,0.028,2013-09-18,0.2191780822,-0.0275,Advanced economies,0.01237590452,0.01322350726,123.7590452,132.2350726,-8.476027397,2.896506437,2.539402904,2.5499108,0.3465956368,-0.0105078964
2013-06-30,2.2075,2.215820985,0.003762329325,0.376941577,BRL,6L=F,0.0005,0.0772,2013-09-18,0.2191780822,-0.0767,Emerging markets,0.02057328823,0.02293732932,205.7328823,229.3732932,-23.64041096,1.716562754,1.50493173,7.5239916,-5.807428846,-6.01905987
2013-06-30,1.0513,1.052188558,0.0008448421927,0.08451991724,CAD,6C=F,0.0005,0.01025,2013-09-18,0.2191780822,-0.00975,Advanced economies,0.002981828494,0.003282342193,29.81828494,32.82342193,-3.005136986,0.3854592504,0.3379368771,0.87005192,-0.4845926696,-0.5321150429
2013-06-30,0.945,0.943040354,-0.002075852578,-0.2073699486,CHF,6S=F,0.0005,-0.0006021110526,2013-09-18,0.2191780822,0.001102111053,Advanced economies,-0.002317411165,-0.002351380341,-23.17411165,-23.51380341,0.3396917628,-0.9471077387,-0.8303410312,-0.36477518,-0.5823325587,-0.4655658512
2013-06-30,0.7686395081,0.76787224,-0.0009987143001,-0.0998215751,EUR,6E=F,0.0005,0.0021025,2013-09-18,0.2191780822,-0.0016025,Advanced economies,-0.0006474814234,-0.0005980893001,-6.474814234,-5.980893001,-0.4939212329,-0.4556633994,-0.39948572,-0.21098149,-0.2446819094,-0.18850423
2013-06-30,0.6574621959,0.6577216317,0.0003945240325,0.03946018673,GBP,6B=F,0.0005,0.0050794,2013-09-18,0.2191780822,-0.0045794,Advanced economies,0.001398228142,0.001539374032,13.98228142,15.39374032,-1.411458904,0.1800015898,0.157809613,0.2325294,-0.05252781018,-0.074719787
2013-06-30,99.21,99.13750169,-0.0007310231859,-0.07307560535,JPY,6J=F,0.0005,0.0022818,2013-09-18,0.2191780822,-0.0017818,Advanced economies,-0.000340491679,-0.0002855731859,-3.40491679,-2.855731859,-0.5491849315,-0.3335293286,-0.2924092744,-0.18517467,-0.1483546586,-0.1072346044
2013-06-30,12.9925,12.97858526,-0.001071556254,-0.1070982343,MXN,6M=F,0.0005,0.0431,2013-09-18,0.2191780822,-0.0426,Emerging markets,0.008265430047,0.009578443746,82.65430047,95.78443746,-13.13013699,-0.4888975409,-0.4286225016,3.1478128,-3.636710341,-3.576435302
2013-06-30,1.289490651,1.296680496,0.005560237713,0.5575724525,NZD,6N=F,0.0005,0.0264,2013-09-18,0.2191780822,-0.0259,Advanced economies,0.01123695004,0.01203523771,112.3695004,120.3523771,-7.982876712,2.536858456,2.224095085,2.5102193,0.02663915646,-0.2861242148
2013-06-30,9.8799,9.900989754,0.002132337071,0.2134612119,ZAR,6Z=F,0.0005,0.0512125,2013-09-18,0.2191780822,-0.0507125,Emerging markets,0.01324740556,0.01481046207,132.4740556,148.1046207,-15.63056507,0.9728787886,0.8529348284,5.1629038,-4.190025011,-4.309968972
2013-07-31,1.116445238,1.113833781,-0.002341822415,-0.2339082488,AUD,6A=F,0.0004,0.0276,2013-09-18,0.1342465753,-0.0272,Advanced economies,0.001309684434,0.004458177585,13.09684434,44.58177585,-31.48493151,-1.744418738,-0.936728966,2.6197355,-4.364154238,-3.556464466
2013-07-31,2.2987,2.290426021,-0.003605910117,-0.3599416631,BRL,6L=F,0.0004,0.0822,2013-09-18,0.1342465753,-0.0818,Emerging markets,0.007375459746,0.01684408988,73.75459746,168.4408988,-94.68630137,-2.686035088,-1.442364047,7.4945326,-10.18056769,-8.936896647
2013-07-31,1.0287,1.026167265,-0.00246510961,-0.2462073722,CAD,6C=F,0.0004,0.01012,2013-09-18,0.1342465753,-0.00972,Advanced economies,-0.001160232897,-3.510960964e-05,-11.60232897,-0.3510960964,-11.25123288,-1.836255118,-0.986043844,0.88215417,-2.718409288,-1.868198014
2013-07-31,0.9284,0.9231905654,-0.005626998168,-0.5611196267,CHF,6S=F,0.0004,-0.0005580582609,2013-09-18,0.1342465753,0.0009580582609,Advanced economies,-0.005755614209,-0.005866512733,-57.55614209,-58.66512733,1.108985247,-4.191539453,-2.250799267,-0.32911491,-3.862424543,-1.921684357
2013-07-31,0.7528986598,0.7496813996,-0.004282321166,-0.4273165103,EUR,6E=F,0.0004,0.002214347826,2013-09-18,0.1342465753,-0.001814347826,Advanced economies,-0.004038751184,-0.003828734209,-40.38751184,-38.28734209,-2.100169744,-3.189892298,-1.712928466,-0.14945032,-3.040441978,-1.563478146
2013-07-31,0.6588917441,0.6560818951,-0.004273626739,-0.4264507791,GBP,6B=F,0.0004,0.0050944,2013-09-18,0.1342465753,-0.0046944,Advanced economies,-0.003643419616,-0.003100026739,-36.43419616,-31.00026739,-5.433928767,-3.183415837,-1.709450696,0.23934346,-3.422759297,-1.948794156
2013-07-31,98.35,97.74215264,-0.006199629039,-0.6180450992,JPY,6J=F,0.0004,0.00228,2013-09-18,0.1342465753,-0.00188,Advanced economies,-0.005947245478,-0.005729629039,-59.47245478,-57.29629039,-2.176164384,-4.61809102,-2.479851616,-0.17236866,-4.44572236,-2.307482956
2013-07-31,12.857,12.77547068,-0.006361430771,-0.6341239708,MXN,6M=F,0.0004,0.0432,2013-09-18,0.1342465753,-0.0428,Emerging markets,-0.0006156773467,0.004338569229,-6.156773467,43.38569229,-49.54246575,-4.7386168,-2.544572308,3.1247344,-7.8633512,-5.669306708
2013-07-31,1.257703434,1.252191307,-0.004392324292,-0.4382692143,NZD,6N=F,0.0004,0.0264,2013-09-18,0.1342465753,-0.026,Advanced economies,-0.0009019133328,0.002107675708,-9.019133328,21.07675708,-30.09589041,-3.271833402,-1.756929717,2.5649378,-5.836771202,-4.321867517
2013-07-31,9.9145,9.878982113,-0.003588850558,-0.3582418331,ZAR,6Z=F,0.0004,0.05123333333,2013-09-18,0.1342465753,-0.05083333333,Emerging markets,0.003235350355,0.009119482775,32.35350355,91.19482775,-58.8413242,-2.673327457,-1.435540223,5.1392636,-7.812591057,-6.574803823
2013-08-31,1.123469273,1.124606423,0.001011665192,0.1012177098,AUD,6A=F,0.0004,0.026,2013-09-18,0.04931506849,-0.0256,Advanced economies,0.002274130946,0.007411665192,22.74130946,74.11665192,-51.37534247,2.051432195,0.4046660768,2.3959954,-0.344563205,-1.991329323
2013-08-31,2.3809,2.372479256,-0.0035430597,-0.3536790471,BRL,6L=F,0.0004,0.0872,2013-09-18,0.04931506849,-0.0868,Emerging markets,0.0007374882448,0.0181569403,7.374882448,181.569403,-174.1945205,-7.184537725,-1.41722388,7.7941756,-14.97871333,-9.21139948
2013-08-31,1.0554,1.053518781,-0.001784060743,-0.1782470253,CAD,6C=F,0.0004,0.009925,2013-09-18,0.04931506849,-0.009525,Advanced economies,-0.001314334716,0.000597189257,-13.14334716,5.97189257,-19.11523973,-3.617678729,-0.7136242972,0.89388549,-4.511564219,-1.607509787
2013-08-31,0.9313,0.9309253102,-0.0004024108179,-0.04023298615,CHF,6S=F,0.0004,-0.0006065045,2013-09-18,0.04931506849,0.0010065045,Advanced economies,-0.0004520466563,-0.0006540369429,-4.520466563,-6.540369429,2.019902866,-0.8159997141,-0.1609643272,-0.31993452,-0.4960651941,0.1589701928
2013-08-31,0.7578053956,0.7571169294,-0.0009089129615,-0.09085000252,EUR,6E=F,0.0004,0.002258636364,2013-09-18,0.04931506849,-0.001858636364,Advanced economies,-0.0008172541819,-0.0004442538706,-8.172541819,-4.442538706,-3.730003113,-1.843073505,-0.3635651846,-0.12857941,-1.714494095,-0.2349857746
2013-08-31,0.6464959917,0.6454528037,-0.001614906461,-0.1613603201,GBP,6B=F,0.0004,0.0051262,2013-09-18,0.04931506849,-0.0047262,Advanced economies,-0.001381833585,-0.0004333564613,-13.81833585,-4.333564613,-9.484771233,-3.274671435,-0.6459625844,0.25897434,-3.533645775,-0.9049369244
2013-08-31,98.22,98.15468913,-0.0006651659041,-0.06649447303,JPY,6J=F,0.0004,0.00228,2013-09-18,0.04931506849,-0.00188,Advanced economies,-0.0005724535753,-0.0001951659041,-5.724535753,-1.951659041,-3.772876712,-1.348808639,-0.2660663616,-0.18672852,-1.162080119,-0.07933784164
2013-08-31,13.3355,13.38688123,0.003845562686,0.385296635,MXN,6M=F,0.0004,0.0431,2013-09-18,0.04931506849,-0.0427,Emerging markets,0.005951316111,0.01452056269,59.51316111,145.2056269,-85.69246575,7.797946558,1.538225074,3.2954001,4.502546458,-1.757175026
2013-08-31,1.293828438,1.294498418,0.0005176931178,0.05178271441,NZD,6N=F,0.0004,0.0264,2013-09-18,0.04931506849,-0.026,Advanced economies,0.001799884899,0.007017693118,17.99884899,70.17693118,-52.17808219,1.0497666,0.2070772471,2.5351801,-1.4854135,-2.328102853
2013-08-31,10.257,10.28542011,0.00276696933,0.2770800923,ZAR,6Z=F,0.0004,0.050916,2013-09-18,0.04931506849,-0.050516,Emerging markets,0.00525816933,0.01539596933,52.5816933,153.9596933,-101.378,5.61079892,1.106787732,5.1084366,0.5023623195,-4.001648868
2013-09-30,1.070434596,1.07770232,0.006766562134,0.6789507039,AUD,6A=F,0.0002,0.0258,2013-12-18,0.2164383562,-0.0256,Advanced economies,0.01230738405,0.01316656213,123.0738405,131.6656213,-8.591780822,3.126323011,2.706624854,2.3512857,0.7750373108,0.3553391536
2013-09-30,2.2193,2.229903004,0.004766257592,0.4777634265,BRL,6L=F,0.0002,0.0871,2013-12-18,0.2164383562,-0.0869,Emerging markets,0.02357475074,0.02649125759,235.7475074,264.9125759,-29.16506849,2.202131672,1.906503037,8.1252508,-5.923119128,-6.218747763
2013-09-30,1.0284,1.032311354,0.003796124705,0.3803339113,CAD,6C=F,0.0002,0.009875,2013-12-18,0.2164383562,-0.009675,Advanced economies,0.005890165801,0.006214874705,58.90165801,62.14874705,-3.247089041,1.753905718,1.518449882,0.88367999,0.8702257278,0.634769892
2013-09-30,0.9041,0.9034239959,-0.0007479891483,-0.07477094741,CHF,6S=F,0.0002,-0.0005110731579,2013-12-18,0.2164383562,0.0007110731579,Advanced economies,-0.0009018926537,-0.0009257574377,-9.018926537,-9.257574377,0.2386478407,-0.3455899229,-0.2991956593,-0.28492239,-0.06066753289,-0.01427326932
2013-09-30,0.7388252678,0.739262219,0.0005912386253,0.05914134413,EUR,6E=F,0.0002,0.002232380952,2013-12-18,0.2164383562,-0.002032380952,Advanced economies,0.001031123818,0.001099333863,10.31123818,10.99333863,-0.6821004566,0.2731672129,0.2364954501,-0.13435538,0.4075225929,0.3708508301
2013-09-30,0.6180851721,0.6181615948,0.000123636584,0.01236442274,GBP,6B=F,0.0002,0.0051688,2013-12-18,0.2164383562,-0.0049688,Advanced economies,0.001199075488,0.001365836584,11.99075488,13.65836584,-1.667610959,0.05712323184,0.0494546336,0.26655149,-0.2094282582,-0.2170968564
2013-09-30,98.29,98.17396623,-0.001181222011,-0.1180524643,JPY,6J=F,0.0002,0.00228,2013-12-18,0.2164383562,-0.00208,Advanced economies,-0.0007310302303,-0.0006612220111,-7.310302303,-6.612220111,-0.6980821918,-0.5457544733,-0.4724888044,-0.17802314,-0.3677313333,-0.2944656644
2013-09-30,13.155,13.15356761,-0.0001088914963,-0.01088855679,MXN,6M=F,0.0002,0.0411,2013-12-18,0.2164383562,-0.0409,Emerging markets,0.008743437271,0.0101161085,87.43437271,101.161085,-13.72671233,-0.05031062803,-0.04355659852,3.1505833,-3.200893928,-3.194139899
2013-09-30,1.201489847,1.21006779,0.007114056757,0.7139421773,NZD,6N=F,0.0002,0.0265,2013-12-18,0.2164383562,-0.0263,Advanced economies,0.01280638552,0.01368905676,128.0638552,136.8905676,-8.826712329,3.286874324,2.845622703,2.5091238,0.7777505239,0.3364989028
2013-09-30,10.045,10.08572849,0.004046405551,0.4054603303,ZAR,6Z=F,0.0002,0.0505875,2013-12-18,0.2164383562,-0.0503875,Emerging markets,0.01495219322,0.01664328055,149.5219322,166.4328055,-16.91087329,1.869541805,1.61856222,5.4474344,-3.577892595,-3.82887218
2013-10-31,1.055854714,1.060332972,0.004232388569,0.4241357775,AUD,6A=F,0.0005,0.0258,2013-12-18,0.1315068493,-0.0253,Advanced economies,0.007559511857,0.01055738857,75.59511857,105.5738857,-29.97876712,3.218378808,1.692955428,2.3758862,0.842492608,-0.6829307724
2013-10-31,2.2235,2.20264319,-0.009424441625,-0.9380170761,BRL,6L=F,0.0005,0.0932,2013-12-18,0.1315068493,-0.0927,Emerging markets,0.002766243306,0.01375055837,27.66243306,137.5055837,-109.8431507,-7.166502486,-3.76977665,8.0641613,-15.23066379,-11.83393795
2013-10-31,1.0429,1.043296788,0.0003803934974,0.03804658562,CAD,6C=F,0.0005,0.00924,2013-12-18,0.1315068493,-0.00874,Advanced economies,0.00152976336,0.002565393497,15.2976336,25.65393497,-10.35630137,0.2892575553,0.152157399,0.90900689,-0.6197493347,-0.756849491
2013-10-31,0.9056,0.9052231627,-0.000416205565,-0.04161189635,CHF,6S=F,0.0005,0.000159292,2013-12-18,0.1315068493,0.000340708,Advanced economies,-0.0004610110006,-0.000501382565,-4.610110006,-5.01382565,0.4037156438,-0.3164896484,-0.166482226,-0.30682746,-0.009662188422,0.140345234
2013-10-31,0.7356186553,0.7357268978,0.0001471339935,0.01471448182,EUR,6E=F,0.0005,0.00225826087,2013-12-18,0.1315068493,-0.00175826087,Advanced economies,0.0003783573407,0.0005866992109,3.783573407,5.866992109,-2.083418702,0.1118831409,0.0588535974,-0.082176283,0.1940594239,0.1410298804
2013-10-31,0.6223549913,0.6231306137,0.001245494073,0.1246270022,GBP,6B=F,0.0005,0.0051663,2013-12-18,0.1315068493,-0.0046663,Advanced economies,0.001859144484,0.002412069073,18.59144484,24.12069073,-5.52924589,0.9470944515,0.4981976292,0.26702631,0.6800681415,0.2311713192
2013-10-31,98.1,98.30908226,0.002129049628,0.2131317663,JPY,6J=F,0.0005,0.00221,2013-12-18,0.1315068493,-0.00171,Advanced economies,0.00235392634,0.002556549628,23.5392634,25.56549628,-2.026232877,1.618964821,0.8516198512,-0.25196296,1.870927781,1.103582811
2013-10-31,12.9995,13.02507335,0.001965323993,0.1967256508,MXN,6M=F,0.0005,0.0397,2013-12-18,0.1315068493,-0.0392,Emerging markets,0.007120392486,0.01176532399,71.20392486,117.6532399,-46.44931507,1.49446512,0.7861295972,2.8556144,-1.36114928,-2.069484803
